ID_ESCOLA,NO_ENTIDADE,DT_ANO_LETIVO_INICIO,CO_MUNICIPIO,TP_LOCALIZACAO,TP_DEPENDENCIA,IN_LOCAL_FUNC_UNID_PRISIONAL,IN_LOCAL_FUNC_PRISIONAL_SOCIO,IN_AGUA_FILTRADA,IN_AGUA_INEXISTENTE,IN_ENERGIA_INEXISTENTE,IN_ESGOTO_INEXISTENTE,IN_LIXO_RECICLA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_BIBLIOTECA_SALA_LEITURA,IN_BANHEIRO_DENTRO_PREDIO,IN_BANHEIRO_CHUVEIRO,IN_AREA_VERDE,IN_COMPUTADOR,IN_INTERNET,IN_ALIMENTACAO,ID_MUNICIPIO,ID_AREA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,PROFICIENCIA_LP,PROFICIENCIA_LP_SAEB,PROFICIENCIA_MT,PROFICIENCIA_MT_SAEB
26127571,ESCOLA BARROS CARVALHO,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,2611606,1,2,1,931493,1,12,23394258,0.146841,258.074954,0.958986,303.564341
26127571,ESCOLA BARROS CARVALHO,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,2611606,1,2,1,931493,1,12,23394259,1.620825,339.28169,0.914721,301.090267
26127571,ESCOLA BARROS CARVALHO,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,2611606,1,2,1,931493,1,12,23394260,-0.721105,210.256891,0.346363,269.323415
26127571,ESCOLA BARROS CARVALHO,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,2611606,1,2,1,931493,1,12,23394261,1.116365,311.489292,1.36265,326.126062
26127571,ESCOLA BARROS CARVALHO,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,2611606,1,2,1,931493,1,12,23394262,0.67293,287.058967,-0.238056,236.658877
26127571,ESCOLA BARROS CARVALHO,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,2611606,1,2,1,931493,1,12,23394263,-1.794814,151.102651,-0.361922,229.735718
26127571,ESCOLA BARROS CARVALHO,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,2611606,1,2,1,931493,1,12,23394264,1.06308,308.553642,1.335556,324.611715
26127571,ESCOLA BARROS CARVALHO,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,2611606,1,2,1,931493,1,12,23394265,-0.751161,208.601005,-1.486874,166.859532
26127571,ESCOLA BARROS CARVALHO,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,2611606,1,2,1,931493,1,12,23394266,0.082742,254.543525,-1.294245,177.626015
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396223,-0.001228,249.917335,0.547577,280.569734
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396224,0.341992,268.826479,0.660568,286.885064
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396225,0.771975,292.515689,0.516766,278.847636
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396226,1.409266,327.626193,-0.18755,239.481775
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396227,0.83524,296.00117,0.027329,251.491862
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396228,-1.04448,192.441074,-1.200481,182.866703
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396229,-0.888817,201.017073,-0.572619,217.959372
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396230,0.549078,280.235543,1.064239,309.447176
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396231,1.59572,337.898571,0.816887,295.622097
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396232,0.297119,266.354275,-0.001808,249.863328
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396233,-1.387389,173.549064,-0.516394,221.101918
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396234,0.899653,299.549899,0.31863,267.773353
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396235,0.560457,280.862451,0.727597,290.631471
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396236,0.527716,279.058639,-0.868753,201.407753
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396237,1.004245,305.312224,0.309328,267.253443
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396238,-0.530851,220.738623,-0.250695,235.952454
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396239,0.424274,273.359671,0.932747,302.097782
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396240,0.72986,290.195432,0.403585,272.521686
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396241,,,,
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396242,-0.389569,228.522324,-0.253932,235.77153
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396243,0.871684,298.008993,0.516492,278.832321
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396244,0.893991,299.237961,0.607614,283.925342
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396245,0.091485,255.025206,-0.57164,218.014091
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396246,0.700099,288.555798,-0.272131,234.754346
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396247,0.582855,282.096432,0.410997,272.93596
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396248,0.11475,256.306953,0.005025,250.24524
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396249,-0.016015,249.10267,0.841165,296.979051
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396250,-0.242471,236.626447,0.746768,291.702983
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396251,0.774846,292.673862,1.189483,316.447355
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396252,,,,
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396253,,,,
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396254,-0.358783,230.218428,-0.461972,224.14369
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396255,0.020959,251.139692,-0.026339,248.492233
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396256,0.820925,295.212509,0.368539,270.562884
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396257,0.612912,283.752373,-0.204128,238.555192
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,758291,1,12,23396258,-0.556051,219.350271,-0.227843,237.229705
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396191,-1.310459,177.787397,-0.996414,194.272483
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396192,0.991161,304.591383,-0.586874,217.162627
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396193,-0.497016,222.602707,-1.063002,190.550725
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396194,-0.234113,237.086918,-0.596273,216.637295
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396195,0.093488,255.135558,-0.415886,226.719544
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396196,0.927793,301.100226,1.094664,311.1477
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396197,-0.315246,232.617028,-1.645605,157.987687
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396198,0.018961,251.029615,0.182333,260.155397
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396199,1.492184,332.194424,1.166424,315.158534
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396200,-1.343724,175.954716,-1.046521,191.471886
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396201,-0.261193,235.594989,0.71127,289.718917
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396202,-0.654398,213.932004,0.561238,281.333279
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396203,1.935421,356.613841,3.382264,439.00699
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396204,0.12576,256.913531,0.962953,303.786066
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396205,1.897847,354.543763,1.956535,359.319677
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396206,1.346551,324.171013,1.794188,350.245725
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396207,-0.644469,214.479026,0.410667,272.917516
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396208,,,,
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396209,2.183131,370.261018,1.093361,311.074873
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396210,-0.764029,207.892063,-0.661708,212.97998
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396211,1.433094,328.938958,2.157368,370.544701
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396212,1.75085,346.445204,-0.198852,238.85008
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396213,0.875985,298.245949,0.168398,259.376537
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396214,,,,
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396215,-0.62716,215.432637,-0.416502,226.685115
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396216,0.845926,296.589898,0.864862,298.303531
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396217,1.149436,313.311285,1.226827,318.534598
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396218,-0.407843,227.515548,-0.808421,204.779849
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396219,0.149798,258.237866,0.077523,254.297322
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396220,0.022491,251.224095,-0.070991,245.996529
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396221,0.386927,271.3021,-0.478664,223.210736
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2611606,1,2,1,773652,1,12,23396222,,,,
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23380906,-0.698091,211.524809,-0.831739,203.476552
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23380907,1.634308,340.024514,0.623774,284.828562
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23380908,1.630652,339.823092,-0.480382,223.114713
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23380909,-0.589259,217.52073,-0.518582,220.979626
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23380910,0.73297,290.366772,-0.835309,203.277016
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23380911,-0.743522,209.021863,0.16692,259.293928
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23380912,0.423513,273.317745,-0.488295,222.672437
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23380913,1.53427,334.513084,0.904663,300.528102
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23380914,-0.479425,223.571855,1.182617,316.063598
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23380915,-0.09369,244.823293,-1.067379,190.306084
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23380916,1.939554,356.841542,1.38672,327.47139
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23380917,0.700474,288.576458,-0.111513,243.73166
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23381214,0.767233,292.254436,-0.258906,235.493522
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23381215,2.587264,392.526064,1.18048,315.944156
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23381216,,,,
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23381217,0.584262,282.173948,0.205377,261.44338
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23381218,-0.079615,245.598732,0.583988,282.60483
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23381219,-1.13576,187.412152,-1.316393,176.388112
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23381220,0.829093,295.662511,0.1784,259.935572
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23381221,,,,
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23381222,-0.960313,197.078117,-1.247729,180.225903
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23381223,-1.237475,181.808331,-0.384299,228.485015
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23381224,-0.597556,217.06362,-1.24388,180.441032
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23381225,-0.423963,226.627443,0.245019,263.659063
26124670,ESCOLA MARECHAL EURICO GASPAR DUTRA,02/02/2017,2611606,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2611606,1,2,1,742832,1,12,23381226,0.34458,268.969061,-0.550281,219.207895
